Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
13.76145,0,0,0,0,0,0,5120,-5120,1333,1540,1500,1500,0,0,15836,17480,0,0,-0.32,2.49,25.1,25,26.2,0
13.76415,0,0,0,0,0,0,5120,-5120,1329,1539,1200,1500,0,0,15840,17485,0,0,-0.32,2.44,25.1,25.2,26.2,0
13.76615,0,0,0,0,0,0,5120,-5120,1329,1539,1200,1500,0,0,15840,17485,0,0,-0.34,2.44,25.1,25.2,26.2,0
13.76815,0,0,0,0,0,0,5120,-5120,1334,1537,1500,1500,0,0,15845,17490,0,0,-0.34,2.44,25.1,25.2,26.2,0
13.7701,0,0,0,0,0,0,5120,-5120,1330,1536,1200,1500,0,0,15849,17495,0,0,-0.35,2.44,25.1,25.2,26.2,0
13.77325,0,0,0,0,0,0,5120,-5120,1335,1544,1500,1800,0,0,15854,17501,0,0,-0.35,2.46,25.1,25.1,26.2,0
13.77555,0,0,0,0,0,0,5120,-5120,1335,1544,1500,1800,0,0,15854,17501,0,0,-0.35,2.44,25.2,25,26.1,0
13.7775,0,0,0,0,0,0,5120,-5120,1331,1543,1200,1500,0,0,15858,17506,0,0,-0.35,2.43,25.1,25.1,26.2,0
13.7792,0,0,0,0,0,0,5120,-5120,1331,1543,1200,1500,0,0,15858,17506,0,0,-0.35,2.43,25.1,25.1,26.2,0
13.7808,0,0,0,0,0,0,5120,-5120,1336,1542,1500,1500,0,0,15863,17511,0,0,-0.35,2.43,25.1,25.1,26.2,0
13.7827,0,0,0,0,0,0,5120,-5120,1336,1542,1500,1500,0,0,15863,17511,0,0,-0.35,2.43,25.1,25.1,26.2,0
13.7846,0,0,0,0,0,0,5120,-5120,1332,1540,1200,1500,0,0,15867,17516,0,0,-0.35,2.4,25.1,25.1,26.2,0
13.7866,0,0,0,0,0,0,5120,-5120,1337,1539,1500,1500,0,0,15872,17521,0,0,-0.35,2.4,25.1,25.1,26.2,0
13.78925,0,0,0,0,0,0,5120,-5120,1337,1539,1500,1500,0,0,15872,17521,0,0,-0.37,2.4,25.1,25.1,26.1,0
13.7914,0,0,0,0,0,0,5120,-5120,1342,1538,1500,1500,0,0,15877,17526,0,0,-0.37,2.37,25.1,25.1,26.2,0
13.7993,0,0,0,0,0,0,5120,-5120,1343,1536,1500,1500,0,0,15886,17536,0,0,-0.4,2.34,25.1,25.1,26.1,0
13.8008,0,0,0,0,0,0,5120,-5120,1338,1534,1200,1500,0,0,15890,17541,0,0,-0.4,2.34,25.2,25.1,26.2,0
13.80245,0,0,0,0,0,0,5120,-5120,1338,1534,1200,1500,0,0,15890,17541,0,0,-0.4,2.34,25.2,25.1,26.2,0
13.80415,0,0,0,0,0,0,5120,-5120,1343,1543,1500,1800,0,0,15895,17547,0,0,-0.41,2.31,25.1,25.1,26.2,0
13.8064,0,0,0,0,0,0,5120,-5120,1343,1543,1500,1800,0,0,15895,17547,0,0,-0.43,2.31,25.1,25.1,26.2,0
13.8086,0,0,0,0,0,0,5120,-5120,1339,1541,1200,1500,0,0,15899,17552,0,0,-0.43,2.29,25.1,25.1,26.1,0
13.8108,0,0,0,0,0,0,5120,-5120,1344,1540,1500,1500,0,0,15904,17557,0,0,-0.46,2.26,25.1,25.1,26.2,0
13.813,0,0,0,0,0,0,5120,-5120,1344,1540,1500,1500,0,0,15904,17557,0,0,-0.46,2.26,25.1,25.1,26.2,0
13.81515,0,0,0,0,0,0,5120,-5120,1349,1539,1500,1500,0,0,15909,17562,0,0,-0.46,2.26,25.1,25.2,26.2,0
13.81745,0,0,0,0,0,0,5120,-5120,1344,1538,1200,1500,0,0,15913,17567,0,0,-0.46,2.23,25.2,25.2,26.2,0
13.81965,0,0,0,0,0,0,5120,-5120,1344,1538,1200,1500,0,0,15913,17567,0,0,-0.46,2.23,25.2,25.2,26.2,0
13.82205,0,0,0,0,0,0,5120,-5120,1349,1536,1500,1500,0,0,15918,17572,0,0,-0.46,2.17,25.2,25.1,26.1,0
13.8242,0,0,0,0,0,0,5120,-5120,1344,1535,1200,1500,0,0,15922,17577,0,0,-0.46,2.16,25.2,25.2,26.2,0
13.8264,0,0,0,0,0,0,5120,-5120,1344,1535,1200,1500,0,0,15922,17577,0,0,-0.46,2.16,25.2,25.2,26.2,0
13.82855,0,0,0,0,0,0,5120,-5120,1349,1544,1500,1800,0,0,15927,17583,0,0,-0.46,2.14,25.1,25.1,26.1,0
13.83085,0,0,0,0,0,0,5120,-5120,1354,1542,1500,1500,0,0,15932,17588,0,0,-0.46,2.13,25.2,25.1,26.2,0
13.83775,0,0,0,0,0,0,5120,-5120,1354,1540,1500,1500,0,0,15941,17598,0,0,-0.46,2.08,25.2,25.2,26.2,0
13.8399,0,0,0,0,0,0,5120,-5120,1359,1538,1500,1500,0,0,15946,17603,0,0,-0.46,2.08,25.2,25.2,26.2,0
13.84265,0,0,0,0,0,0,5120,-5120,1359,1538,1500,1500,0,0,15946,17603,0,0,-0.5,2.07,25.1,25.2,26.2,0
13.8448,0,0,0,0,0,0,5120,-5120,1354,1537,1200,1500,0,0,15950,17608,0,0,-0.52,2.05,25.1,25.2,26.2,0
13.84745,0,0,0,0,0,0,5120,-5120,1358,1536,1500,1500,0,0,15955,17613,0,0,-0.53,2.04,25.1,25.1,26.1,0
13.8496,0,0,0,0,0,0,5120,-5120,1358,1536,1500,1500,0,0,15955,17613,0,0,-0.53,2.04,25.1,25.1,26.1,0
13.85175,0,0,0,0,0,0,5120,-5120,1353,1544,1200,1800,0,0,15959,17619,0,0,-0.53,2.02,25.1,25.1,26.2,0
13.85415,0,0,0,0,0,0,5120,-5120,1358,1543,1500,1500,0,0,15964,17624,0,0,-0.53,2.01,25.1,25.1,26.2,0
13.85645,0,0,0,0,0,0,5120,-5120,1358,1543,1500,1500,0,0,15964,17624,0,0,-0.55,2.01,25.1,25.1,26.2,0
13.8591,0,0,0,0,0,0,5120,-5120,1362,1542,1500,1500,0,0,15969,17629,0,0,-0.55,1.95,25,25.1,26.1,0
13.861,0,0,0,0,0,0,5120,-5120,1357,1540,1200,1500,0,0,15973,17634,0,0,-0.55,1.93,25.2,25.1,26.2,0
13.86345,0,0,0,0,0,0,5120,-5120,1362,1539,1500,1500,0,0,15978,17639,0,0,-0.55,1.9,25.2,25.1,26.2,0
13.86645,0,0,0,0,0,0,5120,-5120,1362,1539,1500,1500,0,0,15978,17639,0,0,-0.55,1.87,25.2,25.2,26.2,0
13.86865,0,0,0,0,0,0,5120,-5120,1366,1547,1500,1800,0,0,15983,17645,0,0,-0.55,1.89,25.1,25.1,26.2,0
13.871,0,0,0,0,0,0,5120,-5120,1361,1546,1200,1500,0,0,15987,17650,0,0,-0.56,1.87,25.1,25.1,26.2,0
13.8781,0,0,0,0,0,0,5120,-5120,1369,1543,1500,1500,0,0,15997,17660,0,0,-0.59,1.87,25.2,25.2,26.2,0
13.8808,0,0,0,0,0,0,5120,-5120,1364,1542,1200,1500,0,0,16001,17665,0,0,-0.59,1.89,25.1,25.1,26.1,0
13.88315,0,0,0,0,0,0,5120,-5120,1364,1542,1200,1500,0,0,16001,17665,0,0,-0.61,1.87,25.1,25.1,26.1,0
13.88525,0,0,0,0,0,0,5120,-5120,1368,1540,1500,1500,0,0,16006,17670,0,0,-0.61,1.87,25.1,25.2,26.2,0
13.8875,0,0,0,0,0,0,5120,-5120,1372,1548,1500,1800,0,0,16011,17676,0,0,-0.61,1.89,25.1,25.2,26.2,0
13.88905,0,0,0,0,0,0,5120,-5120,1372,1548,1500,1800,0,0,16011,17676,0,0,-0.61,1.89,25.1,25.2,26.2,0
13.8914,0,0,0,0,0,0,5120,-5120,1367,1547,1200,1500,0,0,16015,17681,0,0,-0.61,1.87,25.2,25.1,26.2,0
13.89415,0,0,0,0,0,0,5120,-5120,1371,1545,1500,1500,0,0,16020,17686,0,0,-0.61,1.89,25.1,25.1,26.1,0
13.89625,0,0,0,0,0,0,5120,-5120,1371,1545,1500,1500,0,0,16020,17686,0,0,-0.61,1.87,25.1,25.1,26.1,0
13.89855,0,0,0,0,0,0,5120,-5120,1366,1544,1200,1500,0,0,16024,17691,0,0,-0.61,1.87,25.1,25.1,26.2,0
13.9008,0,0,0,0,0,0,5120,-5120,1370,1543,1500,1500,0,0,16029,17696,0,0,-0.61,1.89,25.1,25.2,26.2,0
13.90295,0,0,0,0,0,0,5120,-5120,1370,1543,1500,1500,0,0,16029,17696,0,0,-0.61,1.87,25.1,25.2,26.2,0
13.90525,0,0,0,0,0,0,5120,-5120,1365,1541,1200,1500,0,0,16033,17701,0,0,-0.62,1.87,25.2,25.2,26.2,0
13.90775,0,0,0,0,0,0,5120,-5120,1369,1540,1500,1500,0,0,16038,17706,0,0,-0.64,1.89,25.1,25.2,26.2,0
13.91,0,0,0,0,0,0,5120,-5120,1364,1548,1200,1800,0,0,16042,17712,0,0,-0.64,1.87,25.1,25.2,26.2,0
13.9175,0,0,0,0,0,0,5120,-5120,1363,1545,1200,1500,0,0,16051,17722,0,0,-0.64,1.89,25.3,25.3,26.2,0
13.9196,0,0,0,0,0,0,5120,-5120,1363,1545,1200,1500,0,0,16051,17722,0,0,-0.64,1.87,25.3,25.3,26.2,0
13.9221,0,0,0,0,0,0,5120,-5120,1367,1544,1500,1500,0,0,16056,17727,0,0,-0.64,1.9,25.1,25.1,26.2,0
13.92425,0,0,0,0,0,0,5120,-5120,1362,1542,1200,1500,0,0,16060,17732,0,0,-0.64,1.9,25.1,25.1,26.2,0
13.92635,0,0,0,0,0,0,5120,-5120,1362,1542,1200,1500,0,0,16060,17732,0,0,-0.64,1.9,25.1,25.1,26.2,0
13.92855,0,0,0,0,0,0,5120,-5120,1366,1541,1500,1500,0,0,16065,17737,0,0,-0.64,1.9,25.2,25.1,26.2,0
13.9311,0,0,0,0,0,0,5120,-5120,1361,1549,1200,1800,0,0,16069,17743,0,0,-0.65,1.89,25.2,25.1,26.2,0
13.93335,0,0,0,0,0,0,5120,-5120,1365,1548,1500,1500,0,0,16074,17748,0,0,-0.67,1.89,25.2,25.1,26.2,0
13.9362,0,0,0,0,0,0,5120,-5120,1365,1548,1500,1500,0,0,16074,17748,0,0,-0.67,1.89,25.2,25.2,26.2,0
13.93855,0,0,0,0,0,0,5120,-5120,1360,1546,1200,1500,0,0,16078,17753,0,0,-0.68,1.89,25.1,25.1,26.2,0
13.9409,0,0,0,0,0,0,5120,-5120,1355,1545,1200,1500,0,0,16082,17758,0,0,-0.68,1.89,25.2,25.1,26.2,0
13.9431,0,0,0,0,0,0,5120,-5120,1355,1545,1200,1500,0,0,16082,17758,0,0,-0.68,1.89,25.2,25.1,26.2,0
13.94525,0,0,0,0,0,0,5120,-5120,1360,1543,1500,1500,0,0,16087,17763,0,0,-0.68,1.89,25.1,25.1,26.2,0
13.9475,0,0,0,0,0,0,5120,-5120,1355,1542,1200,1500,0,0,16091,17768,0,0,-0.68,1.89,25.2,25.2,26.2,0
13.9496,0,0,0,0,0,0,5120,-5120,1355,1542,1200,1500,0,0,16091,17768,0,0,-0.68,1.89,25.2,25.2,26.2,0
13.9575,0,0,0,0,0,0,5120,-5120,1359,1547,1500,1500,0,0,16105,17784,0,0,-0.68,1.9,25.2,25.1,26.2,0
13.9597,0,0,0,0,0,0,5120,-5120,1359,1547,1500,1500,0,0,16105,17784,0,0,-0.68,1.9,25.2,25.1,26.2,0
13.9621,0,0,0,0,0,0,5120,-5120,1354,1546,1200,1500,0,0,16109,17789,0,0,-0.68,1.89,25.1,25.2,26.2,0
13.9643,0,0,0,0,0,0,5120,-5120,1349,1544,1200,1500,0,0,16113,17794,0,0,-0.68,1.9,25.1,25.1,26.2,0
13.96645,0,0,0,0,0,0,5120,-5120,1349,1544,1200,1500,0,0,16113,17794,0,0,-0.7,1.9,25.1,25.1,26.2,0
13.9687,0,0,0,0,0,0,5120,-5120,1354,1543,1500,1500,0,0,16118,17799,0,0,-0.71,1.9,25.2,25.2,26.2,0
13.97095,0,0,0,0,0,0,5120,-5120,1349,1542,1200,1500,0,0,16122,17804,0,0,-0.71,1.9,25.2,25.2,26.1,0
13.97295,0,0,0,0,0,0,5120,-5120,1349,1542,1200,1500,0,0,16122,17804,0,0,-0.71,1.9,25.2,25.2,26.1,0
13.97515,0,0,0,0,0,0,5120,-5120,1354,1550,1500,1800,0,0,16127,17810,0,0,-0.71,1.89,25.1,25.1,26.1,0
13.9775,0,0,0,0,0,0,5120,-5120,1349,1548,1200,1500,0,0,16131,17815,0,0,-0.71,1.89,25.1,25,26.2,0
13.97965,0,0,0,0,0,0,5120,-5120,1349,1548,1200,1500,0,0,16131,17815,0,0,-0.74,1.9,25.1,25,26.2,0
13.9821,0,0,0,0,0,0,5120,-5120,1344,1547,1200,1500,0,0,16135,17820,0,0,-0.74,1.9,25.2,25.1,26.2,0
13.98445,0,0,0,0,0,0,5120,-5120,1349,1545,1500,1500,0,0,16140,17825,0,0,-0.74,1.9,25.1,25.2,26.2,0
13.9866,0,0,0,0,0,0,5120,-5120,1344,1544,1200,1500,0,0,16144,17830,0,0,-0.76,1.9,25.1,25.2,26.2,0
13.9895,0,0,0,0,0,0,5120,-5120,1344,1544,1200,1500,0,0,16144,17830,0,0,-0.76,1.87,25.2,25.1,26.1,0
13.99185,0,0,0,0,0,0,5120,-5120,1349,1542,1500,1500,0,0,16149,17835,0,0,-0.76,1.89,25.1,25.1,26.2,0
13.99415,0,0,0,0,0,0,5120,-5120,1345,1550,1200,1800,0,0,16153,17841,0,0,-0.79,1.89,25.1,25.1,26.2,0
13.9963,0,0,0,0,0,0,5120,-5120,1345,1550,1200,1800,0,0,16153,17841,0,0,-0.79,1.87,25.1,25.1,26.2,0
14.00235,0,0,0,0,0,0,5120,-5120,1345,1547,1500,1500,0,0,16162,17851,0,0,-0.82,1.92,25.1,25.1,26.2,0
14.00475,0,0,0,0,0,0,5120,-5120,1340,1546,1200,1500,0,0,16166,17856,0,0,-0.83,1.92,25.2,25.1,26.2,0
14.0075,0,0,0,0,0,0,5120,-5120,1345,1544,1500,1500,0,0,16171,17861,0,0,-0.83,1.93,25.1,25.1,26.2,0
14.00965,0,0,0,0,0,0,5120,-5120,1345,1544,1500,1500,0,0,16171,17861,0,0,-0.83,1.92,25.1,25.1,26.2,0
14.0118,0,0,0,0,0,0,5120,-5120,1341,1552,1200,1800,0,0,16175,17867,0,0,-0.83,1.9,25.1,25.2,26.2,0
14.01415,0,0,0,0,0,0,5120,-5120,1346,1551,1500,1500,0,0,16180,17872,0,0,-0.85,1.9,25.1,25.1,26.2,0
14.01635,0,0,0,0,0,0,5120,-5120,1346,1551,1500,1500,0,0,16180,17872,0,0,-0.85,1.9,25.1,25.1,26.2,0
14.01845,0,0,0,0,0,0,5120,-5120,1341,1549,1200,1500,0,0,16184,17877,0,0,-0.85,1.9,25,25.1,26.2,0
14.0208,0,0,0,0,0,0,5120,-5120,1337,1548,1200,1500,0,0,16188,17882,0,0,-0.85,1.9,25.1,25.2,26.2,0
14.02245,0,0,0,0,0,0,5120,-5120,1337,1548,1200,1500,0,0,16188,17882,0,0,-0.85,1.9,25.1,25.2,26.2,0
14.025,0,0,0,0,0,0,5120,-5120,1342,1546,1500,1500,0,0,16193,17887,0,0,-0.85,1.89,25.2,25.2,26.2,0
14.0275,0,0,0,0,0,0,5120,-5120,1338,1554,1200,1800,0,0,16197,17893,0,0,-0.86,1.89,25.1,25.2,26.2,0
14.0296,0,0,0,0,0,0,5120,-5120,1338,1554,1200,1800,0,0,16197,17893,0,0,-0.86,1.89,25.1,25.2,26.2,0
14.0317,0,0,0,0,0,0,5120,-5120,1343,1552,1500,1500,0,0,16202,17898,0,0,-0.86,1.87,25.1,25.2,26.2,0
14.03865,0,0,0,0,0,0,5120,-5120,1343,1549,1500,1500,0,0,16211,17908,0,0,-0.86,1.89,25.1,25.2,26.2,0
14.04085,0,0,0,0,0,0,5120,-5120,1339,1548,1200,1500,0,0,16215,17913,0,0,-0.86,1.89,25.1,25.1,26.2,0
14.04335,0,0,0,0,0,0,5120,-5120,1344,1546,1500,1500,0,0,16220,17918,0,0,-0.86,1.89,25.1,25.1,26.2,0
14.046,0,0,0,0,0,0,5120,-5120,1344,1546,1500,1500,0,0,16220,17918,0,0,-0.88,1.87,25.1,25.2,26.2,0
14.04795,0,0,0,0,0,0,5120,-5120,1339,1545,1200,1500,0,0,16224,17923,0,0,-0.88,1.89,25.1,25.1,26.2,0
14.0499,0,0,0,0,0,0,5120,-5120,1344,1553,1500,1800,0,0,16229,17929,0,0,-0.88,1.87,25.1,25.1,26.2,0
14.0525,0,0,0,0,0,0,5120,-5120,1344,1553,1500,1800,0,0,16229,17929,0,0,-0.88,1.87,25.1,25.1,26.2,0
14.0545,0,0,0,0,0,0,5120,-5120,1340,1551,1200,1500,0,0,16233,17934,0,0,-0.88,1.87,25.2,25.2,26.2,0
14.05685,0,0,0,0,0,0,5120,-5120,1345,1549,1500,1500,0,0,16238,17939,0,0,-0.89,1.87,25.1,25.1,26.1,0
14.05915,0,0,0,0,0,0,5120,-5120,1345,1549,1500,1500,0,0,16238,17939,0,0,-0.91,1.89,25.1,25.1,26.1,0
14.0615,0,0,0,0,0,0,5120,-5120,1340,1548,1200,1500,0,0,16242,17944,0,0,-0.91,1.89,25.1,25.1,26.2,0
14.06325,0,0,0,0,0,0,5120,-5120,1345,1546,1500,1500,0,0,16247,17949,0,0,-0.91,1.89,25.1,25.1,26.2,0
14.06605,0,0,0,0,0,0,5120,-5120,1345,1546,1500,1500,0,0,16247,17949,0,0,-0.91,1.87,25.1,25.1,26.1,0
14.06815,0,0,0,0,0,0,5120,-5120,1341,1545,1200,1500,0,0,16251,17954,0,0,-0.91,1.87,25.2,25.2,26.2,0
14.07085,0,0,0,0,0,0,5120,-5120,1346,1544,1500,1500,0,0,16256,17959,0,0,-0.91,1.89,25.1,25.2,26.2,0
14.0725,0,0,0,0,0,0,5120,-5120,1346,1544,1500,1500,0,0,16256,17959,0,0,-0.92,1.89,25.1,25.2,26.2,0
14.0745,0,0,0,0,0,0,5120,-5120,1341,1542,1200,1500,0,0,16260,17964,0,0,-0.92,1.89,25.1,25.1,26.2,0
14.07665,0,0,0,0,0,0,5120,-5120,1346,1541,1500,1500,0,0,16265,17969,0,0,-0.92,1.87,25.1,25.1,26.2,0
14.07935,0,0,0,0,0,0,5120,-5120,1346,1541,1500,1500,0,0,16265,17969,0,0,-0.92,1.87,25.2,25.2,26.2,0
14.0814,0,0,0,0,0,0,5120,-5120,1342,1540,1200,1500,0,0,16269,17974,0,0,-0.92,1.87,25.1,25,26.1,0
14.08415,0,0,0,0,0,0,5120,-5120,1337,1538,1200,1500,0,0,16273,17979,0,0,-0.92,1.89,25,25.1,26.2,0
14.0864,0,0,0,0,0,0,5120,-5120,1337,1538,1200,1500,0,0,16273,17979,0,0,-0.92,1.89,25,25.1,26.2,0
14.0887,0,0,0,0,0,0,5120,-5120,1342,1547,1500,1800,0,0,16278,17985,0,0,-0.92,1.89,25.1,25.1,26.2,0
14.09125,0,0,0,0,0,0,5120,-5120,1338,1545,1200,1500,0,0,16282,17990,0,0,-0.92,1.89,25.2,25.1,26.1,0
14.09415,0,0,0,0,0,0,5120,-5120,1343,1544,1500,1500,0,0,16287,17995,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.1016,0,0,0,0,0,0,5120,-5120,1343,1541,1500,1500,0,0,16296,18005,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.10415,0,0,0,0,0,0,5120,-5120,1339,1540,1200,1500,0,0,16300,18010,0,0,-0.94,1.87,25.2,25.2,26.2,0
14.10575,0,0,0,0,0,0,5120,-5120,1339,1540,1200,1500,0,0,16300,18010,0,0,-0.94,1.87,25.2,25.2,26.2,0
14.10795,0,0,0,0,0,0,5120,-5120,1344,1538,1500,1500,0,0,16305,18015,0,0,-0.95,1.87,25.1,25.1,26.2,0
14.11,0,0,0,0,0,0,5120,-5120,1340,1537,1200,1500,0,0,16309,18020,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.11325,0,0,0,0,0,0,5120,-5120,1345,1536,1500,1500,0,0,16314,18025,0,0,-0.94,1.87,25.2,25.1,26.1,0
14.116,0,0,0,0,0,0,5120,-5120,1345,1536,1500,1500,0,0,16314,18025,0,0,-0.94,1.87,25.2,25.2,26.2,0
14.11815,0,0,0,0,0,0,5120,-5120,1349,1535,1500,1500,0,0,16319,18030,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.1199,0,0,0,0,0,0,5120,-5120,1345,1543,1200,1800,0,0,16323,18036,0,0,-0.95,1.87,25.1,25.1,26.2,0
14.12215,0,0,0,0,0,0,5120,-5120,1345,1543,1200,1800,0,0,16323,18036,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.1243,0,0,0,0,0,0,5120,-5120,1350,1542,1500,1500,0,0,16328,18041,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.12645,0,0,0,0,0,0,5120,-5120,1350,1542,1500,1500,0,0,16328,18041,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.1287,0,0,0,0,0,0,5120,-5120,1345,1541,1200,1500,0,0,16332,18046,0,0,-0.94,1.87,25.2,25.1,26.1,0
14.131,0,0,0,0,0,0,5120,-5120,1350,1539,1500,1500,0,0,16337,18051,0,0,-0.94,1.89,25.1,25.2,26.2,0
14.1331,0,0,0,0,0,0,5120,-5120,1350,1539,1500,1500,0,0,16337,18051,0,0,-0.94,1.87,25.1,25.2,26.2,0
14.1354,0,0,0,0,0,0,5120,-5120,1345,1538,1200,1500,0,0,16341,18056,0,0,-0.94,1.87,25.1,25.1,26.1,0
14.13775,0,0,0,0,0,0,5120,-5120,1350,1537,1500,1500,0,0,16346,18061,0,0,-0.94,1.87,25.2,25.1,26.2,0
14.14415,0,0,0,0,0,0,5120,-5120,1350,1535,1200,1500,0,0,16355,18071,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.14625,0,0,0,0,0,0,5120,-5120,1350,1535,1200,1500,0,0,16355,18071,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.14835,0,0,0,0,0,0,5120,-5120,1354,1534,1500,1500,0,0,16360,18076,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.15085,0,0,0,0,0,0,5120,-5120,1350,1532,1200,1500,0,0,16364,18081,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.15305,0,0,0,0,0,0,5120,-5120,1350,1532,1200,1500,0,0,16364,18081,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.1555,0,0,0,0,0,0,5120,-5120,1354,1541,1500,1800,0,0,16369,18087,0,0,-0.95,1.89,25.1,25.2,26.2,0
14.1578,0,0,0,0,0,0,5120,-5120,1349,1540,1200,1500,0,0,16373,18092,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.15995,0,0,0,0,0,0,5120,-5120,1354,1538,1500,1500,0,0,16378,18097,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.163,0,0,0,0,0,0,5120,-5120,1354,1538,1500,1500,0,0,16378,18097,0,0,-0.94,1.87,25.2,25.3,26.1,0
14.1652,0,0,0,0,0,0,5120,-5120,1349,1537,1200,1500,0,0,16382,18102,0,0,-0.94,1.89,25.2,25.2,26.1,0
14.1675,0,0,0,0,0,0,5120,-5120,1354,1536,1500,1500,0,0,16387,18107,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.16955,0,0,0,0,0,0,5120,-5120,1354,1536,1500,1500,0,0,16387,18107,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.17215,0,0,0,0,0,0,5120,-5120,1349,1535,1200,1500,0,0,16391,18112,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.17425,0,0,0,0,0,0,5120,-5120,1354,1534,1500,1500,0,0,16396,18117,0,0,-0.94,1.87,25,25.1,26.1,0
14.1764,0,0,0,0,0,0,5120,-5120,1354,1534,1500,1500,0,0,16396,18117,0,0,-0.94,1.87,25,25.1,26.1,0
14.1785,0,0,0,0,0,0,5120,-5120,1349,1533,1200,1500,0,0,16400,18122,0,0,-0.94,1.89,25.1,25.1,26.1,0
14.18085,0,0,0,0,0,0,5120,-5120,1354,1532,1500,1500,0,0,16405,18127,0,0,-0.94,1.89,25.1,25.1,26.1,0
14.1882,0,0,0,0,0,0,5120,-5120,1344,1530,1200,1500,0,0,16413,18137,0,0,-0.94,1.89,25.2,25.2,26.1,0
14.19085,0,0,0,0,0,0,5120,-5120,1349,1529,1500,1500,0,0,16418,18142,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.19255,0,0,0,0,0,0,5120,-5120,1349,1529,1500,1500,0,0,16418,18142,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.1945,0,0,0,0,0,0,5120,-5120,1345,1528,1200,1500,0,0,16422,18147,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.19625,0,0,0,0,0,0,5120,-5120,1345,1528,1200,1500,0,0,16422,18147,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.1983,0,0,0,0,0,0,5120,-5120,1349,1536,1500,1800,0,0,16427,18153,0,0,-0.94,1.87,25.1,25.1,26.2,0
14.2001,0,0,0,0,0,0,5120,-5120,1345,1535,1200,1500,0,0,16431,18158,0,0,-0.94,1.89,25.1,25.1,26.2,0
14.20285,0,0,0,0,0,0,5120,-5120,1345,1535,1200,1500,0,0,16431,18158,0,0,-0.92,1.89,25.1,25.1,26.1,0
14.2052,0,0,0,0,0,0,5120,-5120,1350,1534,1500,1500,0,0,16436,18163,0,0,-0.95,1.87,25.1,25.2,26.2,0
14.2077,0,0,0,0,0,0,5120,-5120,1345,1533,1200,1500,0,0,16440,18168,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.20935,0,0,0,0,0,0,5120,-5120,1345,1533,1200,1500,0,0,16440,18168,0,0,-0.94,1.89,25.2,25.2,26.2,0
14.2109,0,0,0,0,0,0,5120,-5120,1350,1532,1500,1500,0,0,16445,18173,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.21265,0,0,0,0,0,0,5120,-5120,1350,1532,1500,1500,0,0,16445,18173,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.21485,0,0,0,0,0,0,5120,-5120,1345,1531,1200,1500,0,0,16449,18178,0,0,-0.94,1.89,25.2,25.1,26.2,0
14.2175,0,0,0,0,0,0,5120,-5120,1350,1530,1500,1500,0,0,16454,18183,0,0,-0.94,1.87,25.1,25.2,26.1,0
14.2197,0,0,0,0,0,0,5120,-5120,1350,1530,1500,1500,0,0,16454,18183,0,0,-0.94,1.87,25.1,25.2,26.1,0
14.22195,0,0,0,0,0,0,5120,-5120,1345,1529,1200,1500,0,0,16458,18188,0,0,-0.94,1.9,25.1,25.2,26.1,0
14.2243,0,0,0,0,0,0,5120,-5120,1350,1528,1500,1500,0,0,16463,18193,0,0,-0.94,1.9,25.1,25.2,26.2,0
14.2265,0,0,0,0,0,0,5120,-5120,1350,1528,1500,1500,0,0,16463,18193,0,0,-0.94,1.9,25.1,25.2,26.2,0
14.23345,0,0,0,0,0,0,5120,-5120,1346,1526,1200,1500,0,0,16476,18208,0,0,-0.94,1.9,25.2,25.2,26.2,0
14.2362,0,0,0,0,0,0,5120,-5120,1346,1526,1200,1500,0,0,16476,18208,0,0,-0.94,1.9,25.1,25.2,26.2,0
14.2384,0,0,0,0,0,0,5120,-5120,1350,1525,1500,1500,0,0,16481,18213,0,0,-0.94,1.89,25.2,25.2,26.2,0
