Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
533.69845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.70035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.71505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.71685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.71855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.72025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.72195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.72365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.73335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.7351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.7368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.73845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.74015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.74345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
